12548671527854405,"['5050943', '5050566', '5049569', '5050556', '5049128', '5049171', '5049834', '5048395', '5048835', '5050872', '5050390', '5035473', '5050012', '5049374', '5050409', '5050064', '4916344', '5048580', '5050817', '5050726', '5050765', '5049574', '5050741', '5050127', '5050483', '5049481', '5049558', '5050866', '5049596', '5047598', '5049504', '5050456', '5050622', '5049949']"
12394737259445391,"['5050720', '5050740', '5050817', '5044162', '5033373', '5050544', '5048448', '5050423', '5050702', '5049716', '5048918', '5049683', '5033364', '5050547', '5049558', '5050506', '5049779', '5044259', '5050857', '5049741', '5050780', '5033362', '5050408', '5050064', '5050699', '5050409', '5044183', '5050756']"
12547427089103178,"['5050899', '5050721', '5048448', '5050438', '5049683', '5045189', '5050876', '5045784', '5050854', '5050064', '4916344', '5050740', '5050726', '5050765', '5049515', '5043214', '5049581', '5050702', '5048918', '5049558', '5050756', '5050857', '5050522', '5050177', '5050556', '5050622', '5050780']"
12504856871775422,"['5050825', '5050943', '5050899', '5050265', '5050924', '5050438', '5050927', '5049171', '5050935', '5050075', '5050872', '5050012', '5049374', '5050344', '5049636', '5050946', '5049747', '5050148', '5049574', '5049581', '5049693', '5049839', '5050505', '5047598', '5050152', '5049588', '5050177', '5050470', '5050147', '5049949']"
12531093057696254,"['5050740', '5050726', '5050817', '5050765', '5050721', '5050348', '5043214', '5050518', '5050075', '5050506', '5050756', '5050699', '5049374', '5050442', '5049581', '4916344', '5050622', '5050780']"
12471105193894879,"['5034970', '5048450', '5050626', '5047075', '5050899', '5050348', '5048448', '5049526', '5050438', '5050556', '5048395', '5048471', '5045512', '5050075', '5029498', '5047521', '5047848', '5050690', '5046008', '5050409', '5050613', '5050442', '5048957', '5050869', '5031377', '5050817', '5050868', '5045997', '5050765', '5050741', '5049581', '4161402', '5050702', '5048918', '5048547', '5049350', '5050866', '5027763', '5050699', '5049173', '5047702', '5050385', '5048063', '5050622']"
12543728100195725,"['5050943', '5050376', '5050905', '5049581', '5049716', '5048918', '5050806', '5050935', '5050145', '5049558', '5050866', '5043782', '5050063', '5050857', '5050699', '5049762', '5049374', '5050622', '5048957']"
12544963329236732,"['5050740', '5050899', '5050765', '5050348', '5049815', '5050721', '5049747', '5049515', '5050544', '5050148', '5049497', '5049581', '5049007', '5049716', '5048668', '5050547', '5050857', '5050063', '5050613', '5050344', '5050622', '5048957', '5050780']"
12519485227186484,"['5050740', '5050817', '5050868', '5050899', '5050721', '5050348', '5049747', '5049515', '5047719', '5050325', '5043214', '5050866', '5050857', '5050012', '5050699', '5050402', '5049762', '5050409', '5049374', '5050035', '5050613', '5050442', '5050291', '5050622', '5050780']"
12314360459376877,"['5050763', '5050825', '5050721', '5050348', '5039361', '5050325', '5049683', '5050081', '5049654', '5050075', '5050012', '4105239', '5050613', '5050344', '5049022', '5048580', '5050817', '5050765', '5049747', '5050148', '5049814', '5043214', '5049581', '5050702', '5050127', '5050866', '5049779', '5050780', '5050699', '5050897', '5049173', '5050622', '5048652']"
12429560642284240,"['5034970', '5050740', '5050817', '5050899', '5050721', '5050265', '5046839', '5050741', '5048918', '5049716', '5050866', '5049705', '5050690', '5050064', '5050699', '5050409', '5050613', '5049385', '5048580']"
12333216464848742,"['5050888', '5049814', '5039362', '5049581', '5049839', '5050075', '5050442', '5048580', '5050756']"
12499935779682822,"['5050880', '5044986', '5050348', '5050888', '5041879', '5043991', '5046839', '5050556', '5043271', '5049171', '5045412', '5036498', '5050075', '5050878', '5048829', '5050690', '5043641', '5050854', '5050613', '5050442', '5049147', '5048580', '5044443', '5050798', '5050740', '5042615', '5050817', '5050868', '5050765', '5050447', '5041829', '5049007', '5048507', '5039818', '5050387', '5038069', '5042833', '5050866', '5050506', '5050756', '5047132', '5050699', '5040106', '5049581', '5050622', '5049377']"
12398194097959488,"['5050726', '5050486', '5050817', '5050323', '5050721', '5049581', '5050521', '5049839', '5050518', '5050147', '5050506', '5047598', '3947646', '5050699', '5050470', '5050613', '5050064', '5049911']"
12320003115752569,"['5050517', '5050680', '5050607', '5049098', '5050348', '5048970', '5048448', '5049958', '5050336', '5050423', '5048668', '5048064', '5050075', '5050398', '5042431', '5050162', '5050728', '5050335', '5050213', '5050344', '5050720', '5050538', '5050184', '5050868', '5050765', '5050148', '5050379', '5043214', '5050702', '5050380', '5043391', '5050866', '5038519', '5050857', '5049596', '5050699', '5050599', '5050556', '5050587']"
12547994839423142,"['5034970', '5050765', '5050721', '5046839', '5050741', '5049716', '5048918', '5049558', '5050866', '5050690', '5050473', '5049374', '4916344', '5050622', '5050780']"
12326389501259658,"['5050348', '5050265', '5050543', '5050339', '5049128', '5046991', '5050581', '5050518', '5049342', '5048835', '5050075', '5044136', '5047101', '5050613', '5050291', '5048580', '5022549', '5043002', '5050740', '5050537', '5050492', '5050765', '5043214', '5046993', '5049936', '5048381', '5050594', '5037675', '5050866', '5050506', '5050857', '5049596', '5047598', '5049504', '5050147', '5050622', '5028802', '5050780']"
12537434412503051,"['5050740', '5050817', '5049747', '5050721', '5050544', '5049007', '5049716', '5050291', '5048395', '5050063', '5050857', '5049741', '5049219', '5050408', '5050402', '5050064', '5050854', '5050613', '5049916', '5048957', '5050780']"
12314207788714128,"['5050825', '5050486', '5050061', '5050566', '5050348', '5050691', '5050466', '5050521', '5049654', '5050518', '5048835', '5048829', '5049861', '5049374', '5050442', '5050720', '5050064', '5046769', '5050817', '5050765', '5049747', '5050492', '5050544', '5049574', '5049693', '5050483', '5049558', '5050505', '5049519', '5050473', '5050470', '5050622', '5050756']"
12314208064132106,"['5050726', '5050817', '5050348', '5050721', '5050888', '5049581', '5050556', '5050075', '5050506', '5050690', '5050699', '5050409', '5050442']"
125244508860956,"['5050517', '5050825', '5050486', '5050763', '5047475', '5050899', '5050721', '5050265', '5049815', '5050348', '5050888', '5050325', '5048112', '5050543', '5048002', '5044696', '5050359', '5050518', '5050882', '5050428', '5050390', '5050878', '5047635', '5047725', '5050854', '5050442', '5050818', '5050740', '5050726', '5050447', '5050323', '5050868', '5050765', '5050492', '5049515', '5048519', '5049179', '5043214', '5050702', '5050866', '5050506', '5049259', '5050857', '5049596', '5050780', '5050897', '5050622', '5049949', '5049668']"
12500895434425617,"['5050763', '5050486', '5050721', '5050348', '5050438', '5050521', '5050518', '5050075', '5026575', '5050878', '5050690', '5044093', '5049351', '5050442', '5050064', '5050291', '5048580', '5050904', '5050817', '5050701', '5050492', '5050443', '5043214', '5049444', '5050506', '5049705', '5050699', '5050473', '5050035', '5050556', '5049949', '5050756']"
12466053319775603,"['5050486', '5050348', '5050721', '5048448', '5050556', '5048668', '5034895', '5050213', '5049374', '4946039', '5050613', '4923002', '5050720', '5050726', '5050817', '5050765', '5050148', '5050702', '5048918', '5047014', '5050506', '5050470']"
12548145955014897,"['5050740', '5050348', '5049331', '5048448', '5049558', '5050075', '5050506', '5050690', '5050064', '5050613', '5050556', '5050622', '5050756']"
12548666721259972,"['5050721', '5047719', '5050257', '5050075', '5050063', '5050390', '5042431', '5050012', '5050402', '5049374', '5050613', '5050344', '5049022', '5050291', '5050740', '5050726', '5050868', '5050765', '5050544', '5050741', '5050702', '5049007', '5048918', '5042833', '5049558', '5050857', '5044386', '5049916', '5050556', '5050756']"
12390983878435421,"['5050880', '5050899', '5050348', '5050075', '5050690', '5050409', '5050854', '5050064', '5048580', '5050740', '5050447', '5048755', '5049007', '5048507', '5050387', '5050506', '5050857', '5050699', '5050556']"
12317210117756674,"['5050825', '5050899', '5050348', '5050265', '5050721', '5050325', '5049974', '5049716', '5050556', '5049975', '5050547', '5049206', '5050075', '5049138', '5050428', '5050063', '5050012', '5050402', '5049374', '5049535', '5049022', '5050291', '5048957', '5044443', '5050740', '5050726', '5050868', '5049497', '5047953', '5050468', '5049558', '5047137', '5050857', '5050152', '5050780', '5048252', '5050035', '5050622', '5050756']"
12317402813908540,"['5050943', '5050566', '5050721', '5050348', '5049815', '5050543', '5050521', '5050547', '5050075', '5050872', '5050890', '5050063', '5047635', '5050402', '5049374', '5050409', '5050613', '5050442', '5050291', '5050740', '5050537', '5050817', '5050726', '5050492', '5048519', '5049574', '5050127', '5050483', '5050866', '5049779', '5050857', '5050699', '5049504', '5050456', '5050556', '5050622', '5050780']"
12464748328423661,"['5050825', '5050880', '5050721', '5048976', '5050325', '5050905', '5049974', '5049975', '5048668', '5048395', '5050012', '5050690', '5045784', '5050854', '5049535', '5050613', '5050442', '5050740', '5050868', '5050492', '5050765', '5050544', '5050837', '5050125', '5049581', '5050702', '5049007', '5049481', '5048507', '5050145', '5049558', '5050866', '5049941', '5049948', '5050780', '5050897', '5050556', '5050756']"
12338378169686639,"['5050899', '5050721', '5049815', '5050543', '5048269', '5049171', '5050075', '5050064', '5044443', '5050537', '5050817', '5050726', '5050492', '5050765', '5050483', '5050866', '5050756', '5049779', '5047598', '5050699', '5050556', '5050622', '5049949', '5049678']"
12317705643956996,"['5048390', '5047719', '5048668', '5049342', '5047921', '5050402', '5044093', '5050854', '5047451', '5050613', '5050344', '5050442', '5048957', '5050740', '5050726', '5050817', '5040243', '5042615', '5050765', '5050148', '5049515', '5050702', '5050127', '5048809', '5050145', '5042833', '5033137', '5050857', '5049123', '5048042', '5050016', '5050470', '5049581', '5050622']"
12355309842295194,"['5050486', '5050880', '5050348', '4990655', '5050325', '4987665', '5048002', '5048917', '5049716', '4870431', '5050075', '5050063', '5050291', '4991567', '5050868', '4991463', '4990684', '5049515', '5048916', '4991511', '3701653', '5050127', '5049481', '4991595', '5046583', '5049839', '5047137', '4991233', '5049259', '3702108', '4987591', '5042840', '5028991', '5050035', '5049581', '5050556', '5049949', '5050028', '5048448', '5050170', '4987541', '5050854', '5049374', '5050442', '5048957', '4987617', '5050702', '5049007', '5050483', '5049558', '5050505', '5050866', '5050506', '5046067', '5035240', '5050857', '5050088', '5050473', '4991630', '5048071']"
12464360510508135,"['5050486', '5050899', '5050721', '5050348', '5050556', '5049171', '5050518', '5048835', '5050064', '5050726', '5048755', '5050492', '5037970', '5050702', '2387361', '1940913', '5048828', '5050857', '5050780', '5050699', '5049173', '5027544', '5049581', '5050756']"
12519553428271446,"['5050721', '5050348', '5050543', '5042894', '5050518', '5050147', '5050876', '3947646', '5043805', '5048957', '5044443', '5050740', '5050726', '5048755', '5050148', '5043214', '5049007', '5050506', '5043782', '5049596', '5047598', '5049705', '5050699', '5050473', '5049581']"
12460201297655851,"['5050740', '5050061', '5050028', '5050348', '5050015', '5048835', '5050075', '5050505', '5050866', '5047598', '5050064', '5050699', '5050613', '5050556', '5049949']"
12542218235003950,"['5050825', '5050348', '5050721', '5050265', '5049940', '5050543', '5050438', '5050927', '5050521', '5050935', '5050518', '5049342', '5050890', '5050878', '5050442', '5049636', '5050946', '5050817', '5050765', '5050492', '5050875', '5050837', '5049574', '5049581', '5049693', '4948320', '5050702', '5050127', '5049534', '5050051', '3862091', '5049839', '5050505', '5049558', '5050857', '5050152', '5050699', '5049504', '5049588', '3410776', '5050177', '5050147', '5050622', '5050780']"
12524774563237077,"['5050740', '5050825', '5050765', '5050721', '5050348', '5050888', '5050544', '5050741', '5049581', '5050291', '5048918', '5049834', '5050075', '5050866', '5050756', '5050890', '5050857', '5050012', '5050690', '5050699', '5050613', '5050456', '5050622', '5050780']"
12521658300318527,"['5050825', '5050348', '5050924', '5049716', '5050012', '5050690', '5050613', '5050344', '5050291', '5050726', '5050817', '5050765', '5050544', '5050913', '5050702', '5049438', '5044985', '5049558', '5050866', '5048042', '5050470', '5049949', '5050780']"
12484141412657106,"['5050721', '5049815', '5049331', '5048269', '5049171', '5048835', '5050409', '5050613', '5050064', '5044443', '5050726', '5050817', '5050492', '5050702', '5050483', '5050866', '5049779', '5050857', '5047598', '5050699', '5050556', '5049949', '5049678']"
12521286147184123,"['5050061', '5050486', '5050721', '5050348', '5050691', '5050466', '5050521', '5049654', '5048835', '5048829', '5049861', '5050409', '5049374', '5050613', '5050720', '5048957', '5046769', '5050740', '5050817', '5049747', '5050544', '5049693', '5050127', '5050505', '5049504', '5050470', '5050456']"
12314499403799717,"['5050825', '5050265', '5049815', '5050888', '5048448', '5050543', '5049716', '5050547', '5050890', '5044093', '5050402', '5050854', '5050613', '5050726', '5050817', '5040243', '5050376', '5043214', '5050741', '5049581', '5049007', '5050866', '5043782', '5050857', '5049596', '5049504', '5050456', '5050556', '5050622']"
12531242598436038,"['5050486', '5050028', '5050721', '5039361', '5048448', '5050743', '5042894', '5050170', '5050081', '5049654', '5048395', '5050147', '5050075', '5050890', '5050213', '5050613', '5050720', '5049949', '5048957', '5050765', '5050148', '5050127', '5049007', '5048918', '5047014', '5049779', '5047598', '5049504', '5048652']"
12464305011963114,"['5034970', '5050486', '5050899', '5050765', '5050348', '5050721', '5050888', '5047719', '5049720', '5049716', '5050756', '5046061', '5044390', '5047598', '5050780', '5044093', '5049374', '5050064', '5050622', '5049949', '5049377']"
12316838143173454,"['5050265', '5050543', '5049683', '5029273', '5048668', '5050063', '5050442', '5050726', '5050817', '5050537', '5050868', '5050765', '5048918', '5050594', '5050505', '5049558', '5050764', '5048879', '5050866', '5050857', '5050699', '5050473', '5050780']"
